input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    226;          8; 117;          0;   0;   4;   0;   3;   1;  53;  56;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    227;         10; 118;          0;   0;   4;   1;   3;   1;  53;  56;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    228;          8; 118;          0;   0;   4;   0;   4;   0;  53;  57;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    229;         10; 119;          0;   0;   4;   1;   4;   0;  53;  57;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    230;         10; 120;          0;   0;   5;   0;   4;   1;  53;  57;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    231;         12; 121;          0;   0;   5;   1;   4;   1;  53;  57;   0;   0;       1; 1;11; 0; 0; 0; 0;
    232;          8; 120;          0;   0;   4;   0;   4;   0;  54;  58;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    233;         10; 121;          0;   0;   4;   1;   4;   0;  54;  58;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    234;         10; 122;          0;   0;   5;   0;   4;   1;  54;  58;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    235;         12; 123;          0;   0;   5;   1;   4;   1;  54;  58;   0;   0;       1; 1;11; 0; 0; 0; 0;
    236;         10; 123;          0;   0;   5;   0;   5;   0;  54;  59;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    237;         12; 124;          0;   0;   5;   1;   5;   0;  54;  59;   0;   0;       1; 1;11; 0; 0; 0; 0;
    238;         12; 125;          0;   0;   6;   0;   5;   1;  54;  59;   0;   0;       1; 1;11; 0; 0; 0; 0;
    239;         14; 126;          0;   0;   6;   1;   5;   1;  54;  59;   0;   0;       1; 1;13; 0; 0; 0; 0;
    240;          8; 124;          0;   0;   4;   0;   4;   0;  56;  60;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    241;         10; 125;          0;   0;   4;   1;   4;   0;  56;  60;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    242;         10; 126;          0;   0;   5;   0;   4;   1;  56;  60;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    243;         12; 127;          0;   0;   5;   1;   4;   1;  56;  60;   0;   0;       1; 1;11; 0; 0; 0; 0;
    244;         10; 127;          0;   0;   5;   0;   5;   0;  56;  61;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    245;         12; 128;          0;   0;   5;   1;   5;   0;  56;  61;   0;   0;       1; 1;11; 0; 0; 0; 0;
    246;         12; 129;          0;   0;   6;   0;   5;   1;  56;  61;   0;   0;       1; 1;11; 0; 0; 0; 0;
    247;         14; 130;          0;   0;   6;   1;   5;   1;  56;  61;   0;   0;       1; 1;13; 0; 0; 0; 0;
    248;         10; 129;          0;   0;   5;   0;   5;   0;  57;  62;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    249;         12; 130;          0;   0;   5;   1;   5;   0;  57;  62;   0;   0;       1; 1;11; 0; 0; 0; 0;
    250;         12; 131;          0;   0;   6;   0;   5;   1;  57;  62;   0;   0;       1; 1;11; 0; 0; 0; 0;
    251;         14; 132;          0;   0;   6;   1;   5;   1;  57;  62;   0;   0;       1; 1;13; 0; 0; 0; 0;
    252;         12; 132;          0;   0;   6;   0;   6;   0;  57;  63;   0;   0;       1; 1;11; 0; 0; 0; 0;
    253;         14; 133;          0;   0;   6;   1;   6;   0;  57;  63;   0;   0;       1; 1;13; 0; 0; 0; 0;
    254;         14; 134;          0;   0;   7;   0;   6;   1;  57;  63;   0;   0;       1; 1;13; 0; 0; 0; 0;
    255;         16; 135;          0;   0;   7;   1;   6;   1;  57;  63;   0;   0;       1; 1;15; 0; 0; 0; 0;
    256;          2; 129;          0;   0;   1;   0;   1;   0;  63;  64;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    257;          4; 130;          0;   0;   1;   1;   1;   0;  63;  64;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    258;          4; 131;          0;   0;   2;   0;   1;   1;  63;  64;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    259;          6; 132;          0;   0;   2;   1;   1;   1;  63;  64;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    260;          4; 132;          0;   0;   2;   0;   2;   0;  63;  65;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    261;          6; 133;          0;   0;   2;   1;   2;   0;  63;  65;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    262;          6; 134;          0;   0;   3;   0;   2;   1;  63;  65;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    263;          8; 135;          0;   0;   3;   1;   2;   1;  63;  65;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    264;          4; 134;          0;   0;   2;   0;   2;   0;  64;  66;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    265;          6; 135;          0;   0;   2;   1;   2;   0;  64;  66;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    266;          6; 136;          0;   0;   3;   0;   2;   1;  64;  66;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    267;          8; 137;          0;   0;   3;   1;   2;   1;  64;  66;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    268;          6; 137;          0;   0;   3;   0;   3;   0;  64;  67;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    269;          8; 138;          0;   0;   3;   1;   3;   0;  64;  67;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    270;          8; 139;          0;   0;   4;   0;   3;   1;  64;  67;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    271;         10; 140;          0;   0;   4;   1;   3;   1;  64;  67;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    272;          4; 138;          0;   0;   2;   0;   2;   0;  66;  68;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    273;          6; 139;          0;   0;   2;   1;   2;   0;  66;  68;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    274;          6; 140;          0;   0;   3;   0;   2;   1;  66;  68;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    275;          8; 141;          0;   0;   3;   1;   2;   1;  66;  68;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    276;          6; 141;          0;   0;   3;   0;   3;   0;  66;  69;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    277;          8; 142;          0;   0;   3;   1;   3;   0;  66;  69;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    278;          8; 143;          0;   0;   4;   0;   3;   1;  66;  69;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    279;         10; 144;          0;   0;   4;   1;   3;   1;  66;  69;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    280;          6; 143;          0;   0;   3;   0;   3;   0;  67;  70;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    281;          8; 144;          0;   0;   3;   1;   3;   0;  67;  70;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    282;          8; 145;          0;   0;   4;   0;   3;   1;  67;  70;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    283;         10; 146;          0;   0;   4;   1;   3;   1;  67;  70;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    284;          8; 146;          0;   0;   4;   0;   4;   0;  67;  71;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    285;         10; 147;          0;   0;   4;   1;   4;   0;  67;  71;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    286;         10; 148;          0;   0;   5;   0;   4;   1;  67;  71;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    287;         12; 149;          0;   0;   5;   1;   4;   1;  67;  71;   0;   0;       1; 1;11; 0; 0; 0; 0;
    288;          4; 146;          0;   0;   2;   0;   2;   0;  70;  72;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    289;          6; 147;          0;   0;   2;   1;   2;   0;  70;  72;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    290;          6; 148;          0;   0;   3;   0;   2;   1;  70;  72;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    291;          8; 149;          0;   0;   3;   1;   2;   1;  70;  72;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    292;          6; 149;          0;   0;   3;   0;   3;   0;  70;  73;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    293;          8; 150;          0;   0;   3;   1;   3;   0;  70;  73;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    294;          8; 151;          0;   0;   4;   0;   3;   1;  70;  73;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    295;         10; 152;          0;   0;   4;   1;   3;   1;  70;  73;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    296;          6; 151;          0;   0;   3;   0;   3;   0;  71;  74;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    297;          8; 152;          0;   0;   3;   1;   3;   0;  71;  74;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    298;          8; 153;          0;   0;   4;   0;   3;   1;  71;  74;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    299;         10; 154;          0;   0;   4;   1;   3;   1;  71;  74;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    300;          8; 154;          0;   0;   4;   0;   4;   0;  71;  75;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    301;         10; 155;          0;   0;   4;   1;   4;   0;  71;  75;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    302;         10; 156;          0;   0;   5;   0;   4;   1;  71;  75;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    303;         12; 157;          0;   0;   5;   1;   4;   1;  71;  75;   0;   0;       1; 1;11; 0; 0; 0; 0;
    304;          6; 155;          0;   0;   3;   0;   3;   0;  73;  76;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    305;          8; 156;          0;   0;   3;   1;   3;   0;  73;  76;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    306;          8; 157;          0;   0;   4;   0;   3;   1;  73;  76;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    307;         10; 158;          0;   0;   4;   1;   3;   1;  73;  76;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    308;          8; 158;          0;   0;   4;   0;   4;   0;  73;  77;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    309;         10; 159;          0;   0;   4;   1;   4;   0;  73;  77;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    310;         10; 160;          0;   0;   5;   0;   4;   1;  73;  77;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    311;         12; 161;          0;   0;   5;   1;   4;   1;  73;  77;   0;   0;       1; 1;11; 0; 0; 0; 0;
    312;          8; 160;          0;   0;   4;   0;   4;   0;  74;  78;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    313;         10; 161;          0;   0;   4;   1;   4;   0;  74;  78;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    314;         10; 162;          0;   0;   5;   0;   4;   1;  74;  78;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    315;         12; 163;          0;   0;   5;   1;   4;   1;  74;  78;   0;   0;       1; 1;11; 0; 0; 0; 0;
    316;         10; 163;          0;   0;   5;   0;   5;   0;  74;  79;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    317;         12; 164;          0;   0;   5;   1;   5;   0;  74;  79;   0;   0;       1; 1;11; 0; 0; 0; 0;
    318;         12; 165;          0;   0;   6;   0;   5;   1;  74;  79;   0;   0;       1; 1;11; 0; 0; 0; 0;
    319;         14; 166;          0;   0;   6;   1;   5;   1;  74;  79;   0;   0;       1; 1;13; 0; 0; 0; 0;
    320;          4; 162;          0;   0;   2;   0;   2;   0;  78;  80;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    321;          6; 163;          0;   0;   2;   1;   2;   0;  78;  80;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    322;          6; 164;          0;   0;   3;   0;   2;   1;  78;  80;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    323;          8; 165;          0;   0;   3;   1;   2;   1;  78;  80;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    324;          6; 165;          0;   0;   3;   0;   3;   0;  78;  81;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    325;          8; 166;          0;   0;   3;   1;   3;   0;  78;  81;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    326;          8; 167;          0;   0;   4;   0;   3;   1;  78;  81;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    327;         10; 168;          0;   0;   4;   1;   3;   1;  78;  81;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    328;          6; 167;          0;   0;   3;   0;   3;   0;  79;  82;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    329;          8; 168;          0;   0;   3;   1;   3;   0;  79;  82;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    330;          8; 169;          0;   0;   4;   0;   3;   1;  79;  82;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    331;         10; 170;          0;   0;   4;   1;   3;   1;  79;  82;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    332;          8; 170;          0;   0;   4;   0;   4;   0;  79;  83;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    333;         10; 171;          0;   0;   4;   1;   4;   0;  79;  83;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    334;         10; 172;          0;   0;   5;   0;   4;   1;  79;  83;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    335;         12; 173;          0;   0;   5;   1;   4;   1;  79;  83;   0;   0;       1; 1;11; 0; 0; 0; 0;
    336;          6; 171;          0;   0;   3;   0;   3;   0;  81;  84;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    337;          8; 172;          0;   0;   3;   1;   3;   0;  81;  84;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    338;          8; 173;          0;   0;   4;   0;   3;   1;  81;  84;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    339;         10; 174;          0;   0;   4;   1;   3;   1;  81;  84;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    340;          8; 174;          0;   0;   4;   0;   4;   0;  81;  85;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    341;         10; 175;          0;   0;   4;   1;   4;   0;  81;  85;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    342;         10; 176;          0;   0;   5;   0;   4;   1;  81;  85;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    343;         12; 177;          0;   0;   5;   1;   4;   1;  81;  85;   0;   0;       1; 1;11; 0; 0; 0; 0;
    344;          8; 176;          0;   0;   4;   0;   4;   0;  82;  86;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    345;         10; 177;          0;   0;   4;   1;   4;   0;  82;  86;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    346;         10; 178;          0;   0;   5;   0;   4;   1;  82;  86;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    347;         12; 179;          0;   0;   5;   1;   4;   1;  82;  86;   0;   0;       1; 1;11; 0; 0; 0; 0;
    348;         10; 179;          0;   0;   5;   0;   5;   0;  82;  87;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    349;         12; 180;          0;   0;   5;   1;   5;   0;  82;  87;   0;   0;       1; 1;11; 0; 0; 0; 0;
    350;         12; 181;          0;   0;   6;   0;   5;   1;  82;  87;   0;   0;       1; 1;11; 0; 0; 0; 0;
    351;         14; 182;          0;   0;   6;   1;   5;   1;  82;  87;   0;   0;       1; 1;13; 0; 0; 0; 0;
    352;          6; 179;          0;   0;   3;   0;   3;   0;  85;  88;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    353;          8; 180;          0;   0;   3;   1;   3;   0;  85;  88;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    354;          8; 181;          0;   0;   4;   0;   3;   1;  85;  88;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    355;         10; 182;          0;   0;   4;   1;   3;   1;  85;  88;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    356;          8; 182;          0;   0;   4;   0;   4;   0;  85;  89;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    357;         10; 183;          0;   0;   4;   1;   4;   0;  85;  89;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    358;         10; 184;          0;   0;   5;   0;   4;   1;  85;  89;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    359;         12; 185;          0;   0;   5;   1;   4;   1;  85;  89;   0;   0;       1; 1;11; 0; 0; 0; 0;
    360;          8; 184;          0;   0;   4;   0;   4;   0;  86;  90;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    361;         10; 185;          0;   0;   4;   1;   4;   0;  86;  90;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    362;         10; 186;          0;   0;   5;   0;   4;   1;  86;  90;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    363;         12; 187;          0;   0;   5;   1;   4;   1;  86;  90;   0;   0;       1; 1;11; 0; 0; 0; 0;
    364;         10; 187;          0;   0;   5;   0;   5;   0;  86;  91;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    365;         12; 188;          0;   0;   5;   1;   5;   0;  86;  91;   0;   0;       1; 1;11; 0; 0; 0; 0;
    366;         12; 189;          0;   0;   6;   0;   5;   1;  86;  91;   0;   0;       1; 1;11; 0; 0; 0; 0;
    367;         14; 190;          0;   0;   6;   1;   5;   1;  86;  91;   0;   0;       1; 1;13; 0; 0; 0; 0;
    368;          8; 188;          0;   0;   4;   0;   4;   0;  88;  92;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    369;         10; 189;          0;   0;   4;   1;   4;   0;  88;  92;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    370;         10; 190;          0;   0;   5;   0;   4;   1;  88;  92;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    371;         12; 191;          0;   0;   5;   1;   4;   1;  88;  92;   0;   0;       1; 1;11; 0; 0; 0; 0;
    372;         10; 191;          0;   0;   5;   0;   5;   0;  88;  93;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    373;         12; 192;          0;   0;   5;   1;   5;   0;  88;  93;   0;   0;       1; 1;11; 0; 0; 0; 0;
    374;         12; 193;          0;   0;   6;   0;   5;   1;  88;  93;   0;   0;       1; 1;11; 0; 0; 0; 0;
    375;         14; 194;          0;   0;   6;   1;   5;   1;  88;  93;   0;   0;       1; 1;13; 0; 0; 0; 0;
    376;         10; 193;          0;   0;   5;   0;   5;   0;  89;  94;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    377;         12; 194;          0;   0;   5;   1;   5;   0;  89;  94;   0;   0;       1; 1;11; 0; 0; 0; 0;
    378;         12; 195;          0;   0;   6;   0;   5;   1;  89;  94;   0;   0;       1; 1;11; 0; 0; 0; 0;
    379;         14; 196;          0;   0;   6;   1;   5;   1;  89;  94;   0;   0;       1; 1;13; 0; 0; 0; 0;
    380;         12; 196;          0;   0;   6;   0;   6;   0;  89;  95;   0;   0;       1; 1;11; 0; 0; 0; 0;
    381;         14; 197;          0;   0;   6;   1;   6;   0;  89;  95;   0;   0;       1; 1;13; 0; 0; 0; 0;
    382;         14; 198;          0;   0;   7;   0;   6;   1;  89;  95;   0;   0;       1; 1;13; 0; 0; 0; 0;
    383;         16; 199;          0;   0;   7;   1;   6;   1;  89;  95;   0;   0;       1; 1;15; 0; 0; 0; 0;
    384;          4; 194;          0;   0;   2;   0;   2;   0;  94;  96;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    385;          6; 195;          0;   0;   2;   1;   2;   0;  94;  96;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    386;          6; 196;          0;   0;   3;   0;   2;   1;  94;  96;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    387;          8; 197;          0;   0;   3;   1;   2;   1;  94;  96;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    388;          6; 197;          0;   0;   3;   0;   3;   0;  94;  97;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    389;          8; 198;          0;   0;   3;   1;   3;   0;  94;  97;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    390;          8; 199;          0;   0;   4;   0;   3;   1;  94;  97;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    391;         10; 200;          0;   0;   4;   1;   3;   1;  94;  97;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    392;          6; 199;          0;   0;   3;   0;   3;   0;  95;  98;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    393;          8; 200;          0;   0;   3;   1;   3;   0;  95;  98;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    394;          8; 201;          0;   0;   4;   0;   3;   1;  95;  98;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    395;         10; 202;          0;   0;   4;   1;   3;   1;  95;  98;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    396;          8; 202;          0;   0;   4;   0;   4;   0;  95;  99;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    397;         10; 203;          0;   0;   4;   1;   4;   0;  95;  99;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    398;         10; 204;          0;   0;   5;   0;   4;   1;  95;  99;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    399;         12; 205;          0;   0;   5;   1;   4;   1;  95;  99;   0;   0;       1; 1;11; 0; 0; 0; 0;
    400;          6; 203;          0;   0;   3;   0;   3;   0;  97; 100;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    401;          8; 204;          0;   0;   3;   1;   3;   0;  97; 100;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    402;          8; 205;          0;   0;   4;   0;   3;   1;  97; 100;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    403;         10; 206;          0;   0;   4;   1;   3;   1;  97; 100;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    404;          8; 206;          0;   0;   4;   0;   4;   0;  97; 101;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    405;         10; 207;          0;   0;   4;   1;   4;   0;  97; 101;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    406;         10; 208;          0;   0;   5;   0;   4;   1;  97; 101;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    407;         12; 209;          0;   0;   5;   1;   4;   1;  97; 101;   0;   0;       1; 1;11; 0; 0; 0; 0;
    408;          8; 208;          0;   0;   4;   0;   4;   0;  98; 102;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    409;         10; 209;          0;   0;   4;   1;   4;   0;  98; 102;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    410;         10; 210;          0;   0;   5;   0;   4;   1;  98; 102;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    411;         12; 211;          0;   0;   5;   1;   4;   1;  98; 102;   0;   0;       1; 1;11; 0; 0; 0; 0;
    412;         10; 211;          0;   0;   5;   0;   5;   0;  98; 103;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    413;         12; 212;          0;   0;   5;   1;   5;   0;  98; 103;   0;   0;       1; 1;11; 0; 0; 0; 0;
    414;         12; 213;          0;   0;   6;   0;   5;   1;  98; 103;   0;   0;       1; 1;11; 0; 0; 0; 0;
    415;         14; 214;          0;   0;   6;   1;   5;   1;  98; 103;   0;   0;       1; 1;13; 0; 0; 0; 0;
    416;          6; 211;          0;   0;   3;   0;   3;   0; 101; 104;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    417;          8; 212;          0;   0;   3;   1;   3;   0; 101; 104;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    418;          8; 213;          0;   0;   4;   0;   3;   1; 101; 104;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    419;         10; 214;          0;   0;   4;   1;   3;   1; 101; 104;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    420;          8; 214;          0;   0;   4;   0;   4;   0; 101; 105;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    421;         10; 215;          0;   0;   4;   1;   4;   0; 101; 105;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    422;         10; 216;          0;   0;   5;   0;   4;   1; 101; 105;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    423;         12; 217;          0;   0;   5;   1;   4;   1; 101; 105;   0;   0;       1; 1;11; 0; 0; 0; 0;
    424;          8; 216;          0;   0;   4;   0;   4;   0; 102; 106;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    425;         10; 217;          0;   0;   4;   1;   4;   0; 102; 106;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    426;         10; 218;          0;   0;   5;   0;   4;   1; 102; 106;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    427;         12; 219;          0;   0;   5;   1;   4;   1; 102; 106;   0;   0;       1; 1;11; 0; 0; 0; 0;
    428;         10; 219;          0;   0;   5;   0;   5;   0; 102; 107;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    429;         12; 220;          0;   0;   5;   1;   5;   0; 102; 107;   0;   0;       1; 1;11; 0; 0; 0; 0;
    430;         12; 221;          0;   0;   6;   0;   5;   1; 102; 107;   0;   0;       1; 1;11; 0; 0; 0; 0;
    431;         14; 222;          0;   0;   6;   1;   5;   1; 102; 107;   0;   0;       1; 1;13; 0; 0; 0; 0;
    432;          8; 220;          0;   0;   4;   0;   4;   0; 104; 108;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    433;         10; 221;          0;   0;   4;   1;   4;   0; 104; 108;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    434;         10; 222;          0;   0;   5;   0;   4;   1; 104; 108;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    435;         12; 223;          0;   0;   5;   1;   4;   1; 104; 108;   0;   0;       1; 1;11; 0; 0; 0; 0;
    436;         10; 223;          0;   0;   5;   0;   5;   0; 104; 109;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    437;         12; 224;          0;   0;   5;   1;   5;   0; 104; 109;   0;   0;       1; 1;11; 0; 0; 0; 0;
    438;         12; 225;          0;   0;   6;   0;   5;   1; 104; 109;   0;   0;       1; 1;11; 0; 0; 0; 0;
    439;         14; 226;          0;   0;   6;   1;   5;   1; 104; 109;   0;   0;       1; 1;13; 0; 0; 0; 0;
    440;         10; 225;          0;   0;   5;   0;   5;   0; 105; 110;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    441;         12; 226;          0;   0;   5;   1;   5;   0; 105; 110;   0;   0;       1; 1;11; 0; 0; 0; 0;
    442;         12; 227;          0;   0;   6;   0;   5;   1; 105; 110;   0;   0;       1; 1;11; 0; 0; 0; 0;
    443;         14; 228;          0;   0;   6;   1;   5;   1; 105; 110;   0;   0;       1; 1;13; 0; 0; 0; 0;
    444;         12; 228;          0;   0;   6;   0;   6;   0; 105; 111;   0;   0;       1; 1;11; 0; 0; 0; 0;
    445;         14; 229;          0;   0;   6;   1;   6;   0; 105; 111;   0;   0;       1; 1;13; 0; 0; 0; 0;
    446;         14; 230;          0;   0;   7;   0;   6;   1; 105; 111;   0;   0;       1; 1;13; 0; 0; 0; 0;
    447;         16; 231;          0;   0;   7;   1;   6;   1; 105; 111;   0;   0;       1; 1;15; 0; 0; 0; 0;
    448;          6; 227;          0;   0;   3;   0;   3;   0; 109; 112;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    449;          8; 228;          0;   0;   3;   1;   3;   0; 109; 112;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    450;          8; 229;          0;   0;   4;   0;   3;   1; 109; 112;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    451;         10; 230;          0;   0;   4;   1;   3;   1; 109; 112;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    452;          8; 230;          0;   0;   4;   0;   4;   0; 109; 113;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    453;         10; 231;          0;   0;   4;   1;   4;   0; 109; 113;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    454;         10; 232;          0;   0;   5;   0;   4;   1; 109; 113;   0;   0;       1; 1; 9; 0; 0; 0; 0;
