input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    226;          8; 674;          0; 452; 222;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    227;         10; 676;          0; 454; 222;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    228;          8; 680;          0; 456; 224;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    229;         10; 682;          0; 458; 224;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    230;         10; 685;          0; 460; 225;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    231;         12; 687;          0; 462; 225;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    232;          8; 692;          0; 464; 228;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    233;         10; 694;          0; 466; 228;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    234;         10; 697;          0; 468; 229;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    235;         12; 699;          0; 470; 229;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    236;         10; 703;          0; 472; 231;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    237;         12; 705;          0; 474; 231;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    238;         12; 708;          0; 476; 232;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    239;         14; 710;          0; 478; 232;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    240;          8; 716;          0; 480; 236;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    241;         10; 718;          0; 482; 236;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    242;         10; 721;          0; 484; 237;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    243;         12; 723;          0; 486; 237;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    244;         10; 727;          0; 488; 239;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    245;         12; 729;          0; 490; 239;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    246;         12; 732;          0; 492; 240;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    247;         14; 734;          0; 494; 240;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    248;         10; 739;          0; 496; 243;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    249;         12; 741;          0; 498; 243;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    250;         12; 744;          0; 500; 244;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    251;         14; 746;          0; 502; 244;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    252;         12; 750;          0; 504; 246;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    253;         14; 752;          0; 506; 246;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    254;         14; 755;          0; 508; 247;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    255;         16; 757;          0; 510; 247;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    256;          2; 767;          0; 512; 255;   0;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    257;          4; 769;          0; 514; 255;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    258;          4; 772;          0; 516; 256;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    259;          6; 774;          0; 518; 256;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    260;          4; 778;          0; 520; 258;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    261;          6; 780;          0; 522; 258;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    262;          6; 783;          0; 524; 259;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    263;          8; 785;          0; 526; 259;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    264;          4; 790;          0; 528; 262;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    265;          6; 792;          0; 530; 262;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    266;          6; 795;          0; 532; 263;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    267;          8; 797;          0; 534; 263;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    268;          6; 801;          0; 536; 265;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    269;          8; 803;          0; 538; 265;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    270;          8; 806;          0; 540; 266;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    271;         10; 808;          0; 542; 266;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    272;          4; 814;          0; 544; 270;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    273;          6; 816;          0; 546; 270;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    274;          6; 819;          0; 548; 271;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    275;          8; 821;          0; 550; 271;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    276;          6; 825;          0; 552; 273;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    277;          8; 827;          0; 554; 273;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    278;          8; 830;          0; 556; 274;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    279;         10; 832;          0; 558; 274;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    280;          6; 837;          0; 560; 277;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    281;          8; 839;          0; 562; 277;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    282;          8; 842;          0; 564; 278;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    283;         10; 844;          0; 566; 278;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    284;          8; 848;          0; 568; 280;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    285;         10; 850;          0; 570; 280;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    286;         10; 853;          0; 572; 281;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    287;         12; 855;          0; 574; 281;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    288;          4; 862;          0; 576; 286;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    289;          6; 864;          0; 578; 286;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    290;          6; 867;          0; 580; 287;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    291;          8; 869;          0; 582; 287;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    292;          6; 873;          0; 584; 289;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    293;          8; 875;          0; 586; 289;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    294;          8; 878;          0; 588; 290;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    295;         10; 880;          0; 590; 290;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    296;          6; 885;          0; 592; 293;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    297;          8; 887;          0; 594; 293;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    298;          8; 890;          0; 596; 294;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    299;         10; 892;          0; 598; 294;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    300;          8; 896;          0; 600; 296;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    301;         10; 898;          0; 602; 296;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    302;         10; 901;          0; 604; 297;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    303;         12; 903;          0; 606; 297;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    304;          6; 909;          0; 608; 301;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    305;          8; 911;          0; 610; 301;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    306;          8; 914;          0; 612; 302;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    307;         10; 916;          0; 614; 302;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    308;          8; 920;          0; 616; 304;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    309;         10; 922;          0; 618; 304;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    310;         10; 925;          0; 620; 305;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    311;         12; 927;          0; 622; 305;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    312;          8; 932;          0; 624; 308;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    313;         10; 934;          0; 626; 308;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    314;         10; 937;          0; 628; 309;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    315;         12; 939;          0; 630; 309;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    316;         10; 943;          0; 632; 311;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    317;         12; 945;          0; 634; 311;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    318;         12; 948;          0; 636; 312;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    319;         14; 950;          0; 638; 312;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    320;          4; 958;          0; 640; 318;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    321;          6; 960;          0; 642; 318;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    322;          6; 963;          0; 644; 319;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    323;          8; 965;          0; 646; 319;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    324;          6; 969;          0; 648; 321;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    325;          8; 971;          0; 650; 321;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    326;          8; 974;          0; 652; 322;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    327;         10; 976;          0; 654; 322;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    328;          6; 981;          0; 656; 325;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    329;          8; 983;          0; 658; 325;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    330;          8; 986;          0; 660; 326;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    331;         10; 988;          0; 662; 326;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    332;          8; 992;          0; 664; 328;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    333;         10; 994;          0; 666; 328;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    334;         10; 997;          0; 668; 329;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    335;         12; 999;          0; 670; 329;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    336;          6;1005;          0; 672; 333;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    337;          8;1007;          0; 674; 333;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    338;          8;1010;          0; 676; 334;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    339;         10;1012;          0; 678; 334;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    340;          8;1016;          0; 680; 336;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    341;         10;1018;          0; 682; 336;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    342;         10;1021;          0; 684; 337;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    343;         12;1023;          0; 686; 337;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    344;          8;1028;          0; 688; 340;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    345;         10;1030;          0; 690; 340;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    346;         10;1033;          0; 692; 341;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    347;         12;1035;          0; 694; 341;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    348;         10;1039;          0; 696; 343;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    349;         12;1041;          0; 698; 343;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    350;         12;1044;          0; 700; 344;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    351;         14;1046;          0; 702; 344;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    352;          6;1053;          0; 704; 349;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    353;          8;1055;          0; 706; 349;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    354;          8;1058;          0; 708; 350;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    355;         10;1060;          0; 710; 350;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    356;          8;1064;          0; 712; 352;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    357;         10;1066;          0; 714; 352;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    358;         10;1069;          0; 716; 353;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    359;         12;1071;          0; 718; 353;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    360;          8;1076;          0; 720; 356;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    361;         10;1078;          0; 722; 356;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    362;         10;1081;          0; 724; 357;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    363;         12;1083;          0; 726; 357;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    364;         10;1087;          0; 728; 359;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    365;         12;1089;          0; 730; 359;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    366;         12;1092;          0; 732; 360;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    367;         14;1094;          0; 734; 360;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    368;          8;1100;          0; 736; 364;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    369;         10;1102;          0; 738; 364;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    370;         10;1105;          0; 740; 365;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    371;         12;1107;          0; 742; 365;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    372;         10;1111;          0; 744; 367;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    373;         12;1113;          0; 746; 367;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    374;         12;1116;          0; 748; 368;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    375;         14;1118;          0; 750; 368;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    376;         10;1123;          0; 752; 371;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    377;         12;1125;          0; 754; 371;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    378;         12;1128;          0; 756; 372;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    379;         14;1130;          0; 758; 372;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    380;         12;1134;          0; 760; 374;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    381;         14;1136;          0; 762; 374;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    382;         14;1139;          0; 764; 375;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    383;         16;1141;          0; 766; 375;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    384;          4;1150;          0; 768; 382;   0;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    385;          6;1152;          0; 770; 382;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    386;          6;1155;          0; 772; 383;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    387;          8;1157;          0; 774; 383;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    388;          6;1161;          0; 776; 385;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    389;          8;1163;          0; 778; 385;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    390;          8;1166;          0; 780; 386;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    391;         10;1168;          0; 782; 386;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    392;          6;1173;          0; 784; 389;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    393;          8;1175;          0; 786; 389;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    394;          8;1178;          0; 788; 390;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    395;         10;1180;          0; 790; 390;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    396;          8;1184;          0; 792; 392;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    397;         10;1186;          0; 794; 392;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    398;         10;1189;          0; 796; 393;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    399;         12;1191;          0; 798; 393;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    400;          6;1197;          0; 800; 397;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    401;          8;1199;          0; 802; 397;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    402;          8;1202;          0; 804; 398;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    403;         10;1204;          0; 806; 398;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    404;          8;1208;          0; 808; 400;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    405;         10;1210;          0; 810; 400;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    406;         10;1213;          0; 812; 401;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    407;         12;1215;          0; 814; 401;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    408;          8;1220;          0; 816; 404;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    409;         10;1222;          0; 818; 404;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    410;         10;1225;          0; 820; 405;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    411;         12;1227;          0; 822; 405;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    412;         10;1231;          0; 824; 407;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    413;         12;1233;          0; 826; 407;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    414;         12;1236;          0; 828; 408;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    415;         14;1238;          0; 830; 408;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    416;          6;1245;          0; 832; 413;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    417;          8;1247;          0; 834; 413;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    418;          8;1250;          0; 836; 414;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    419;         10;1252;          0; 838; 414;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    420;          8;1256;          0; 840; 416;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    421;         10;1258;          0; 842; 416;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    422;         10;1261;          0; 844; 417;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    423;         12;1263;          0; 846; 417;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    424;          8;1268;          0; 848; 420;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    425;         10;1270;          0; 850; 420;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    426;         10;1273;          0; 852; 421;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    427;         12;1275;          0; 854; 421;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    428;         10;1279;          0; 856; 423;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    429;         12;1281;          0; 858; 423;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    430;         12;1284;          0; 860; 424;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    431;         14;1286;          0; 862; 424;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    432;          8;1292;          0; 864; 428;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    433;         10;1294;          0; 866; 428;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    434;         10;1297;          0; 868; 429;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    435;         12;1299;          0; 870; 429;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    436;         10;1303;          0; 872; 431;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    437;         12;1305;          0; 874; 431;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    438;         12;1308;          0; 876; 432;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    439;         14;1310;          0; 878; 432;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    440;         10;1315;          0; 880; 435;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    441;         12;1317;          0; 882; 435;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    442;         12;1320;          0; 884; 436;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    443;         14;1322;          0; 886; 436;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    444;         12;1326;          0; 888; 438;   0;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    445;         14;1328;          0; 890; 438;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    446;         14;1331;          0; 892; 439;   0;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    447;         16;1333;          0; 894; 439;   0;   0;   0;   0;   0;   0;   0;       1; 1;15; 0; 0; 0; 0;
    448;          6;1341;          0; 896; 445;   0;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    449;          8;1343;          0; 898; 445;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    450;          8;1346;          0; 900; 446;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    451;         10;1348;          0; 902; 446;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    452;          8;1352;          0; 904; 448;   0;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    453;         10;1354;          0; 906; 448;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    454;         10;1357;          0; 908; 449;   0;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
