input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
     45;          8;  86;          0;   0;  41;  45;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     46;          8;  88;          0;   0;  42;  46;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     47;         10;  89;          0;   0;  42;  47;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     48;          4;  94;          0;   0;  46;  48;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     49;          6;  95;          0;   0;  46;  49;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     50;          6;  97;          0;   0;  47;  50;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     51;          8;  98;          0;   0;  47;  51;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     52;          6; 101;          0;   0;  49;  52;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     53;          8; 102;          0;   0;  49;  53;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     54;          8; 104;          0;   0;  50;  54;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     55;         10; 105;          0;   0;  50;  55;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     56;          6; 109;          0;   0;  53;  56;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     57;          8; 110;          0;   0;  53;  57;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     58;          8; 112;          0;   0;  54;  58;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     59;         10; 113;          0;   0;  54;  59;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     60;          8; 116;          0;   0;  56;  60;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     61;         10; 117;          0;   0;  56;  61;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     62;         10; 119;          0;   0;  57;  62;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     63;         12; 120;          0;   0;  57;  63;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
     64;          2; 127;          0;   0;  63;  64;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
     65;          4; 128;          0;   0;  63;  65;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     66;          4; 130;          0;   0;  64;  66;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     67;          6; 131;          0;   0;  64;  67;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     68;          4; 134;          0;   0;  66;  68;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     69;          6; 135;          0;   0;  66;  69;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     70;          6; 137;          0;   0;  67;  70;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     71;          8; 138;          0;   0;  67;  71;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     72;          4; 142;          0;   0;  70;  72;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     73;          6; 143;          0;   0;  70;  73;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     74;          6; 145;          0;   0;  71;  74;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     75;          8; 146;          0;   0;  71;  75;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     76;          6; 149;          0;   0;  73;  76;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     77;          8; 150;          0;   0;  73;  77;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     78;          8; 152;          0;   0;  74;  78;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     79;         10; 153;          0;   0;  74;  79;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     80;          4; 158;          0;   0;  78;  80;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     81;          6; 159;          0;   0;  78;  81;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     82;          6; 161;          0;   0;  79;  82;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     83;          8; 162;          0;   0;  79;  83;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     84;          6; 165;          0;   0;  81;  84;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     85;          8; 166;          0;   0;  81;  85;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     86;          8; 168;          0;   0;  82;  86;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     87;         10; 169;          0;   0;  82;  87;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     88;          6; 173;          0;   0;  85;  88;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     89;          8; 174;          0;   0;  85;  89;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     90;          8; 176;          0;   0;  86;  90;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     91;         10; 177;          0;   0;  86;  91;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     92;          8; 180;          0;   0;  88;  92;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
     93;         10; 181;          0;   0;  88;  93;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     94;         10; 183;          0;   0;  89;  94;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
     95;         12; 184;          0;   0;  89;  95;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
     96;          4; 190;          0;   0;  94;  96;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
     97;          6; 191;          0;   0;  94;  97;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     98;          6; 193;          0;   0;  95;  98;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
     99;          8; 194;          0;   0;  95;  99;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    100;          6; 197;          0;   0;  97; 100;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    101;          8; 198;          0;   0;  97; 101;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    102;          8; 200;          0;   0;  98; 102;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    103;         10; 201;          0;   0;  98; 103;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    104;          6; 205;          0;   0; 101; 104;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    105;          8; 206;          0;   0; 101; 105;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    106;          8; 208;          0;   0; 102; 106;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    107;         10; 209;          0;   0; 102; 107;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    108;          8; 212;          0;   0; 104; 108;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    109;         10; 213;          0;   0; 104; 109;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    110;         10; 215;          0;   0; 105; 110;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    111;         12; 216;          0;   0; 105; 111;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    112;          6; 221;          0;   0; 109; 112;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    113;          8; 222;          0;   0; 109; 113;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    114;          8; 224;          0;   0; 110; 114;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    115;         10; 225;          0;   0; 110; 115;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    116;          8; 228;          0;   0; 112; 116;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    117;         10; 229;          0;   0; 112; 117;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    118;         10; 231;          0;   0; 113; 118;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    119;         12; 232;          0;   0; 113; 119;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    120;          8; 236;          0;   0; 116; 120;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    121;         10; 237;          0;   0; 116; 121;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    122;         10; 239;          0;   0; 117; 122;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    123;         12; 240;          0;   0; 117; 123;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    124;         10; 243;          0;   0; 119; 124;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    125;         12; 244;          0;   0; 119; 125;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    126;         12; 246;          0;   0; 120; 126;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    127;         14; 247;          0;   0; 120; 127;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    128;          2; 255;          0;   0; 127; 128;   0;   0;   0;   0;   0;   0;       1; 1; 1; 0; 0; 0; 0;
    129;          4; 256;          0;   0; 127; 129;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    130;          4; 258;          0;   0; 128; 130;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    131;          6; 259;          0;   0; 128; 131;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    132;          4; 262;          0;   0; 130; 132;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    133;          6; 263;          0;   0; 130; 133;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    134;          6; 265;          0;   0; 131; 134;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    135;          8; 266;          0;   0; 131; 135;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    136;          4; 270;          0;   0; 134; 136;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    137;          6; 271;          0;   0; 134; 137;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    138;          6; 273;          0;   0; 135; 138;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    139;          8; 274;          0;   0; 135; 139;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    140;          6; 277;          0;   0; 137; 140;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    141;          8; 278;          0;   0; 137; 141;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    142;          8; 280;          0;   0; 138; 142;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    143;         10; 281;          0;   0; 138; 143;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    144;          4; 286;          0;   0; 142; 144;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    145;          6; 287;          0;   0; 142; 145;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    146;          6; 289;          0;   0; 143; 146;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    147;          8; 290;          0;   0; 143; 147;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    148;          6; 293;          0;   0; 145; 148;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    149;          8; 294;          0;   0; 145; 149;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    150;          8; 296;          0;   0; 146; 150;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    151;         10; 297;          0;   0; 146; 151;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    152;          6; 301;          0;   0; 149; 152;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    153;          8; 302;          0;   0; 149; 153;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    154;          8; 304;          0;   0; 150; 154;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    155;         10; 305;          0;   0; 150; 155;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    156;          8; 308;          0;   0; 152; 156;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    157;         10; 309;          0;   0; 152; 157;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    158;         10; 311;          0;   0; 153; 158;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    159;         12; 312;          0;   0; 153; 159;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    160;          4; 318;          0;   0; 158; 160;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    161;          6; 319;          0;   0; 158; 161;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    162;          6; 321;          0;   0; 159; 162;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    163;          8; 322;          0;   0; 159; 163;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    164;          6; 325;          0;   0; 161; 164;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    165;          8; 326;          0;   0; 161; 165;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    166;          8; 328;          0;   0; 162; 166;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    167;         10; 329;          0;   0; 162; 167;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    168;          6; 333;          0;   0; 165; 168;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    169;          8; 334;          0;   0; 165; 169;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    170;          8; 336;          0;   0; 166; 170;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    171;         10; 337;          0;   0; 166; 171;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    172;          8; 340;          0;   0; 168; 172;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    173;         10; 341;          0;   0; 168; 173;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    174;         10; 343;          0;   0; 169; 174;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    175;         12; 344;          0;   0; 169; 175;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    176;          6; 349;          0;   0; 173; 176;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    177;          8; 350;          0;   0; 173; 177;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    178;          8; 352;          0;   0; 174; 178;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    179;         10; 353;          0;   0; 174; 179;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    180;          8; 356;          0;   0; 176; 180;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    181;         10; 357;          0;   0; 176; 181;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    182;         10; 359;          0;   0; 177; 182;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    183;         12; 360;          0;   0; 177; 183;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    184;          8; 364;          0;   0; 180; 184;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    185;         10; 365;          0;   0; 180; 185;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    186;         10; 367;          0;   0; 181; 186;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    187;         12; 368;          0;   0; 181; 187;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    188;         10; 371;          0;   0; 183; 188;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    189;         12; 372;          0;   0; 183; 189;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    190;         12; 374;          0;   0; 184; 190;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    191;         14; 375;          0;   0; 184; 191;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    192;          4; 382;          0;   0; 190; 192;   0;   0;   0;   0;   0;   0;       1; 1; 3; 0; 0; 0; 0;
    193;          6; 383;          0;   0; 190; 193;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    194;          6; 385;          0;   0; 191; 194;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    195;          8; 386;          0;   0; 191; 195;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    196;          6; 389;          0;   0; 193; 196;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    197;          8; 390;          0;   0; 193; 197;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    198;          8; 392;          0;   0; 194; 198;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    199;         10; 393;          0;   0; 194; 199;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    200;          6; 397;          0;   0; 197; 200;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    201;          8; 398;          0;   0; 197; 201;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    202;          8; 400;          0;   0; 198; 202;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    203;         10; 401;          0;   0; 198; 203;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    204;          8; 404;          0;   0; 200; 204;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    205;         10; 405;          0;   0; 200; 205;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    206;         10; 407;          0;   0; 201; 206;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    207;         12; 408;          0;   0; 201; 207;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    208;          6; 413;          0;   0; 205; 208;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    209;          8; 414;          0;   0; 205; 209;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    210;          8; 416;          0;   0; 206; 210;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    211;         10; 417;          0;   0; 206; 211;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    212;          8; 420;          0;   0; 208; 212;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    213;         10; 421;          0;   0; 208; 213;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    214;         10; 423;          0;   0; 209; 214;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    215;         12; 424;          0;   0; 209; 215;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    216;          8; 428;          0;   0; 212; 216;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
    217;         10; 429;          0;   0; 212; 217;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    218;         10; 431;          0;   0; 213; 218;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    219;         12; 432;          0;   0; 213; 219;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    220;         10; 435;          0;   0; 215; 220;   0;   0;   0;   0;   0;   0;       1; 1; 9; 0; 0; 0; 0;
    221;         12; 436;          0;   0; 215; 221;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    222;         12; 438;          0;   0; 216; 222;   0;   0;   0;   0;   0;   0;       1; 1;11; 0; 0; 0; 0;
    223;         14; 439;          0;   0; 216; 223;   0;   0;   0;   0;   0;   0;       1; 1;13; 0; 0; 0; 0;
    224;          6; 445;          0;   0; 221; 224;   0;   0;   0;   0;   0;   0;       1; 1; 5; 0; 0; 0; 0;
    225;          8; 446;          0;   0; 221; 225;   0;   0;   0;   0;   0;   0;       1; 1; 7; 0; 0; 0; 0;
